date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
1989-03-04,1,Lost In Your Eyes,Debbie Gibson,2,1,7,0
1989-03-04,2,The Lover In Me,Sheena Easton,4,2,18,happy
1989-03-04,3,Straight Up,Paula Abdul,1,1,14,1
1989-03-04,4,The Living Years,Mike + The Mechanics,9,4,9,0
1989-03-04,5,You Got It (The Right Stuff),New Kids On The Block,7,5,16,happy
1989-03-04,6,Wild Thing,Tone-Loc,3,2,14,2
1989-03-04,7,What I Am,Edie Brickell & New Bohemians,8,7,15,1
1989-03-04,8,Roni,Bobby Brown,12,8,9,1
1989-03-04,9,"Surrender To Me (From ""Tequila Sunrise"")",Ann Wilson & Robin Zander,11,9,11,happy
1989-03-04,10,Paradise City,Guns N' Roses,14,10,8,happy
1989-03-04,11,She Wants To Dance With Me,Rick Astley,6,6,12,happy
1989-03-04,12,Girl You Know It's True,Milli Vanilli,17,12,9,happy
1989-03-04,13,My Heart Can't Tell You No,Rod Stewart,18,13,13,sad
1989-03-04,14,A Little Respect,Erasure,15,14,13,happy
1989-03-04,15,Born To Be My Baby,Bon Jovi,5,3,15,2
1989-03-04,16,Don't Tell Me Lies,Breathe,19,16,8,happy
1989-03-04,17,Eternal Flame,The Bangles,26,17,5,sad
1989-03-04,18,I Beg Your Pardon,Kon Kan,22,18,11,1
1989-03-04,19,Dial My Heart,The Boys,13,13,13,happy
1989-03-04,20,Dreamin',Vanessa Williams,25,20,9,sad
1989-03-04,21,You're Not Alone,Chicago,24,21,7,happy
1989-03-04,22,Walking Away,Information Society,10,9,15,happy
1989-03-04,23,Just Because,Anita Baker,27,23,7,happy
1989-03-04,24,When I'm With You,Sheriff,16,1,22,0
1989-03-04,25,The Look,Roxette,31,25,4,happy
1989-03-04,26,Walk The Dinosaur,Was (Not Was),30,26,6,1
1989-03-04,27,The Love In Your Eyes,Eddie Money,29,27,8,happy
1989-03-04,28,Stand,R.E.M.,32,28,7,1
1989-03-04,29,You Got It,Roy Orbison,33,29,7,1
1989-03-04,30,She Drives Me Crazy,Fine Young Cannibals,39,30,6,1
1989-03-04,31,More Than You Know,Martika,35,31,11,happy
1989-03-04,32,Superwoman,Karyn White,37,32,6,1
1989-03-04,33,I Wanna Have Some Fun,Samantha Fox,20,8,17,happy
1989-03-04,34,When The Children Cry,White Lion,23,3,18,0
1989-03-04,35,Cryin',Vixen,38,35,6,1
1989-03-04,36,The Last Mile,Cinderella,40,36,7,happy
1989-03-04,37,Your Mama Don't Dance,Poison,46,37,3,2
1989-03-04,38,Angel Of Harlem,U2,21,14,12,happy
1989-03-04,39,All This Time,Tiffany,34,6,18,1
1989-03-04,40,She Won't Talk To Me,Luther Vandross,43,40,6,happy
1989-03-04,41,Feels So Good,Van Halen,44,41,6,happy
1989-03-04,42,The Way You Love Me,Karyn White,36,7,21,happy
1989-03-04,43,All She Wants Is,Duran Duran,28,22,11,happy
1989-03-04,44,Second Chance,Thirty Eight Special,52,44,4,2
1989-03-04,45,Orinoco Flow (Sail Away),Enya,50,45,7,sad
1989-03-04,46,Thinking Of You,SaFire,54,46,5,happy
1989-03-04,47,We've Saved The Best For Last,Kenny G,51,47,5,sad
1989-03-04,48,Room To Move,Animotion,60,48,3,happy
1989-03-04,49,24/7,Dino,55,49,5,happy
1989-03-04,50,Heaven Help Me,Deon Estus With George Michael,67,50,2,0
1989-03-04,51,Can You Stand The Rain,New Edition,56,51,4,0
1989-03-04,52,Bring Down The Moon,Boy Meets Girl,53,52,6,happy
1989-03-04,53,My Prerogative,Bobby Brown,45,1,20,1
1989-03-04,54,Sincerely Yours,Sweet Sensation (With Romeo J.D.),57,54,5,sad
1989-03-04,55,Don't Rush Me,Taylor Dayne,41,2,18,happy
1989-03-04,56,One,Metallica,66,56,3,0
1989-03-04,57,Armageddon It,Def Leppard,42,3,16,2
1989-03-04,58,Into You,Giant Steps,59,58,6,happy
1989-03-04,59,Every Rose Has Its Thorn,Poison,49,1,19,0
1989-03-04,60,Funky Cold Medina,Tone-Loc,,60,1,1
1989-03-04,61,Rocket,Def Leppard,,61,1,2
1989-03-04,62,I Wanna Be The One,Stevie B,80,62,3,happy
1989-03-04,63,End Of The Line,Traveling Wilburys,63,63,4,1
1989-03-04,64,Holding On,Steve Winwood,47,11,15,happy
1989-03-04,65,A Shoulder To Cry On,Tommy Page,68,65,4,sad
1989-03-04,66,Fading Away,Will To Power,65,65,5,happy
1989-03-04,67,"Birthday Suit (From """"Sing"""")",Johnny Kemp,85,67,2,calm
1989-03-04,68,Two Hearts,Phil Collins,48,1,16,2
1989-03-04,69,Driven Out,The Fixx,81,69,2,happy
1989-03-04,70,Radio Romance,Tiffany,84,70,2,happy
1989-03-04,71,Got It Made,"Crosby, Stills, Nash & Young",69,69,5,happy
1989-03-04,72,It's Only Love,Simply Red,77,72,2,happy
1989-03-04,73,Seventeen,Winger,78,73,2,happy
1989-03-04,74,Give Me The Keys (And I'll Drive You Crazy),Huey Lewis & The News,61,47,7,happy
1989-03-04,75,Never Had A Lot To Lose,Cheap Trick,79,75,3,happy
1989-03-04,76,Where Are You Now?,Jimmy Harnen With Synch,89,76,14,happy
1989-03-04,77,Tribute (Right On),The Pasadenas,97,77,2,happy
1989-03-04,78,"Kokomo (From""Cocktail"" )",The Beach Boys,73,1,27,happy
1989-03-04,79,Doctorin' The Tardis,The Timelords,72,66,12,1
1989-03-04,80,Halleluiah Man,Love And Money,88,80,3,happy
1989-03-04,81,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),,81,1,0
1989-03-04,82,I'll Be There For You,Bon Jovi,,82,1,happy
1989-03-04,83,I Remember Holding You,Boys Club,62,8,20,happy
1989-03-04,84,Little Liar,Joan Jett & the Blackhearts,70,19,19,happy
1989-03-04,85,Tears Run Rings,Marc Almond,75,67,7,1
1989-03-04,86,"Iko Iko (From ""Rain Man"")",The Belle Stars,,86,1,happy
1989-03-04,87,Shake For The Sheik,The Escape Club,58,28,13,happy
1989-03-04,88,This Time,Kiara (Duet With Shanice Wilson),93,88,2,2
1989-03-04,89,Tell Her,Kenny Loggins,76,76,5,happy
1989-03-04,90,Good Life,Inner City,,90,1,1
1989-03-04,91,Falling Out Of Love,Ivan Neville,91,91,2,1
1989-03-04,92,I Can't Face The Fact,Gina Go-Go,94,92,2,happy
1989-03-04,93,The Great Commandment,Camouflage,71,59,11,happy
1989-03-04,94,Imagine,Tracie Spencer,87,85,4,sad
1989-03-04,95,"Let The River Run (Theme From ""Working Girl"")",Carly Simon,,95,1,sad
1989-03-04,96,Cross My Heart,Eighth Wonder,83,56,16,happy
1989-03-04,97,"Wind Beneath My Wings (From ""Beaches"")",Bette Midler,,97,1,sad
1989-03-04,98,As Long As You Follow,Fleetwood Mac,90,43,14,happy
1989-03-04,99,Look Away,Chicago,74,1,24,sad
1989-03-04,100,It's No Secret,Kylie Minogue,64,37,13,happy
1989-02-04,1,When I'm With You,Sheriff,2,1,18,0
1989-02-04,2,Straight Up,Paula Abdul,6,2,10,1
1989-02-04,3,When The Children Cry,White Lion,5,3,14,0
1989-02-04,4,Born To Be My Baby,Bon Jovi,7,4,11,2
1989-02-04,5,Wild Thing,Tone-Loc,9,5,10,2
1989-02-04,6,Armageddon It,Def Leppard,3,3,12,2
1989-02-04,7,The Way You Love Me,Karyn White,8,7,17,happy
1989-02-04,8,Don't Rush Me,Taylor Dayne,4,2,14,happy
1989-02-04,9,All This Time,Tiffany,10,9,14,1
1989-02-04,10,Two Hearts,Phil Collins,1,1,12,2
1989-02-04,11,I Wanna Have Some Fun,Samantha Fox,13,11,13,happy
1989-02-04,12,The Lover In Me,Sheena Easton,14,12,14,happy
1989-02-04,13,Holding On,Steve Winwood,11,11,11,happy
1989-02-04,14,She Wants To Dance With Me,Rick Astley,18,14,8,happy
1989-02-04,15,Walking Away,Information Society,19,15,11,happy
1989-02-04,16,What I Am,Edie Brickell & New Bohemians,20,16,11,1
1989-02-04,17,Angel Of Harlem,U2,23,17,8,happy
1989-02-04,18,You Got It (The Right Stuff),New Kids On The Block,25,18,12,happy
1989-02-04,19,Dial My Heart,The Boys,24,19,9,happy
1989-02-04,20,"Surrender To Me (From ""Tequila Sunrise"")",Ann Wilson & Robin Zander,26,20,7,happy
1989-02-04,21,Lost In Your Eyes,Debbie Gibson,30,21,3,0
1989-02-04,22,My Prerogative,Bobby Brown,12,1,16,1
1989-02-04,23,A Little Respect,Erasure,27,23,9,happy
1989-02-04,24,Every Rose Has Its Thorn,Poison,16,1,15,0
1989-02-04,25,The Living Years,Mike + The Mechanics,29,25,5,0
1989-02-04,26,All She Wants Is,Duran Duran,32,26,7,happy
1989-02-04,27,Roni,Bobby Brown,37,27,5,1
1989-02-04,28,Shake For The Sheik,The Escape Club,28,28,9,happy
1989-02-04,29,Paradise City,Guns N' Roses,36,29,4,happy
1989-02-04,30,Little Liar,Joan Jett & the Blackhearts,21,19,15,happy
1989-02-04,31,Smooth Criminal,Michael Jackson,15,7,13,happy
1989-02-04,32,My Heart Can't Tell You No,Rod Stewart,33,32,9,sad
1989-02-04,33,Put A Little Love In Your Heart,Annie Lennox & Al Green,17,9,14,happy
1989-02-04,34,Don't Tell Me Lies,Breathe,40,34,4,happy
1989-02-04,35,I Remember Holding You,Boys Club,22,8,16,happy
1989-02-04,36,Girl You Know It's True,Milli Vanilli,46,36,5,happy
1989-02-04,37,I Beg Your Pardon,Kon Kan,44,37,7,1
1989-02-04,38,It's No Secret,Kylie Minogue,41,38,9,happy
1989-02-04,39,You're Not Alone,Chicago,47,39,3,happy
1989-02-04,40,Just Because,Anita Baker,49,40,3,happy
1989-02-04,41,The Love In Your Eyes,Eddie Money,52,41,4,happy
1989-02-04,42,Dreamin',Vanessa Williams,51,42,5,sad
1989-02-04,43,Waiting For A Star To Fall,Boy Meets Girl,31,5,22,1
1989-02-04,44,Look Away,Chicago,35,1,20,sad
1989-02-04,45,In Your Room,The Bangles,34,5,17,happy
1989-02-04,46,Giving You The Best That I Got,Anita Baker,38,3,20,sad
1989-02-04,47,More Than You Know,Martika,58,47,7,happy
1989-02-04,48,If We Never Meet Again,Tommy Conwell And The Young Rumblers,53,48,8,0
1989-02-04,49,Give Me The Keys (And I'll Drive You Crazy),Huey Lewis & The News,55,49,3,happy
1989-02-04,50,You Got It,Roy Orbison,68,50,3,1
1989-02-04,51,Walk The Dinosaur,Was (Not Was),74,51,2,1
1989-02-04,52,Wild World,Maxi Priest,43,25,15,1
1989-02-04,53,As Long As You Follow,Fleetwood Mac,48,43,10,happy
1989-02-04,54,The Last Mile,Cinderella,62,54,3,happy
1989-02-04,55,"Baby, I Love Your Way/Freebird Medley",Will To Power,50,1,22,sad
1989-02-04,56,Eternal Flame,The Bangles,,56,1,sad
1989-02-04,57,Stand,R.E.M.,71,57,3,1
1989-02-04,58,I Wanna Be Loved,House Of Lords,70,58,5,sad
1989-02-04,59,Silhouette,Kenny G,42,13,15,sad
1989-02-04,60,Kiss,The Art Of Noise Featuring Tom Jones,39,31,10,1
1989-02-04,61,Cryin',Vixen,86,61,2,1
1989-02-04,62,Feels So Good,Van Halen,79,62,2,happy
1989-02-04,63,The Great Commandment,Camouflage,64,63,7,happy
1989-02-04,64,The Promise,When In Rome,54,11,23,1
1989-02-04,65,She Won't Talk To Me,Luther Vandross,73,65,2,happy
1989-02-04,66,"Kokomo (From""Cocktail"" )",The Beach Boys,56,1,23,happy
1989-02-04,67,Cross My Heart,Eighth Wonder,63,56,12,happy
1989-02-04,68,Back On Holiday,Robbie Nevil,45,34,13,happy
1989-02-04,69,Doctorin' The Tardis,The Timelords,66,66,8,1
1989-02-04,70,Walk On Water,Eddie Money,57,9,19,1
1989-02-04,71,Orinoco Flow (Sail Away),Enya,81,71,3,sad
1989-02-04,72,She Drives Me Crazy,Fine Young Cannibals,97,72,2,1
1989-02-04,73,New Day For You,Basia,60,53,9,happy
1989-02-04,74,Bring Down The Moon,Boy Meets Girl,82,74,2,happy
1989-02-04,75,Tears Run Rings,Marc Almond,84,75,3,1
1989-02-04,76,Across The Miles,Survivor,78,76,3,sad
1989-02-04,77,Way Cool Jr.,Ratt,75,75,5,happy
1989-02-04,78,The Loco-Motion,Kylie Minogue,77,3,24,happy
1989-02-04,79,Superwoman,Karyn White,87,79,2,1
1989-02-04,80,Thinking Of You,SaFire,,80,1,happy
1989-02-04,81,"Wild, Wild West",The Escape Club,61,1,25,happy
1989-02-04,82,Posse On Broadway,Sir Mix-A-Lot,72,70,8,happy
1989-02-04,83,Into You,Giant Steps,96,83,2,happy
1989-02-04,84,Left To My Own Devices,Pet Shop Boys,92,84,2,happy
1989-02-04,85,Tell Her,Kenny Loggins,,85,1,happy
1989-02-04,86,24/7,Dino,,86,1,happy
1989-02-04,87,Groovy Kind Of Love,Phil Collins,69,1,23,0
1989-02-04,88,Welcome To The Jungle,Guns N' Roses,59,7,16,happy
1989-02-04,89,Finish What Ya Started,Van Halen,67,13,19,happy
1989-02-04,90,Fading Away,Will To Power,,90,1,happy
1989-02-04,91,Not Just Another Girl,Ivan Neville,89,26,18,happy
1989-02-04,92,We've Saved The Best For Last,Kenny G,,92,1,sad
1989-02-04,93,Sincerely Yours,Sweet Sensation (With Romeo J.D.),,93,1,sad
1989-02-04,94,How Can I Fall?,Breathe,65,3,22,0
1989-02-04,95,(Believed You Were) Lucky,Til Tuesday,95,95,3,happy
1989-02-04,96,Got It Made,"Crosby, Stills, Nash & Young",,96,1,happy
1989-02-04,97,"Wild Again (From """"Cocktail"""")",Starship,76,73,8,energetic
1989-02-04,98,Bad Medicine,Bon Jovi,83,1,20,2
1989-02-04,99,Edge Of A Broken Heart,Vixen,88,26,21,1
1989-02-04,100,Ghost Town,Cheap Trick,80,33,14,happy
1989-01-07,1,Every Rose Has Its Thorn,Poison,1,1,11,0
1989-01-07,2,My Prerogative,Bobby Brown,2,2,12,1
1989-01-07,3,Two Hearts,Phil Collins,6,3,8,2
1989-01-07,4,Giving You The Best That I Got,Anita Baker,4,3,16,sad
1989-01-07,5,In Your Room,The Bangles,8,5,13,happy
1989-01-07,6,Don't Rush Me,Taylor Dayne,10,6,10,happy
1989-01-07,7,Waiting For A Star To Fall,Boy Meets Girl,5,5,18,1
1989-01-07,8,Look Away,Chicago,3,1,16,sad
1989-01-07,9,Armageddon It,Def Leppard,12,9,8,2
1989-01-07,10,Smooth Criminal,Michael Jackson,13,10,9,happy
1989-01-07,11,I Remember Holding You,Boys Club,14,11,12,happy
1989-01-07,12,Put A Little Love In Your Heart,Annie Lennox & Al Green,19,12,10,happy
1989-01-07,13,Silhouette,Kenny G,16,13,11,sad
1989-01-07,14,Welcome To The Jungle,Guns N' Roses,7,7,12,happy
1989-01-07,15,The Way You Love Me,Karyn White,22,15,13,happy
1989-01-07,16,When I'm With You,Sheriff,27,16,14,0
1989-01-07,17,Born To Be My Baby,Bon Jovi,26,17,7,2
1989-01-07,18,All This Time,Tiffany,24,18,10,1
1989-01-07,19,When The Children Cry,White Lion,25,19,10,0
1989-01-07,20,Walk On Water,Eddie Money,9,9,15,1
1989-01-07,21,"Baby, I Love Your Way/Freebird Medley",Will To Power,11,1,18,sad
1989-01-07,22,Little Liar,Joan Jett & the Blackhearts,28,22,11,happy
1989-01-07,23,Holding On,Steve Winwood,29,23,7,happy
1989-01-07,24,How Can I Fall?,Breathe,17,3,18,0
1989-01-07,25,Wild World,Maxi Priest,30,25,11,1
1989-01-07,26,I Wanna Have Some Fun,Samantha Fox,31,26,9,happy
1989-01-07,27,I Don't Want Your Love,Duran Duran,15,4,13,happy
1989-01-07,28,Straight Up,Paula Abdul,35,28,6,1
1989-01-07,29,The Promise,When In Rome,18,11,19,1
1989-01-07,30,The Lover In Me,Sheena Easton,34,30,10,happy
1989-01-07,31,Wild Thing,Tone-Loc,37,31,6,2
1989-01-07,32,Finish What Ya Started,Van Halen,20,13,15,happy
1989-01-07,33,Ghost Town,Cheap Trick,33,33,10,happy
1989-01-07,34,Walking Away,Information Society,41,34,7,happy
1989-01-07,35,Thanks For My Child,Cheryl Pepsii Riley,32,32,11,sad
1989-01-07,36,Early In The Morning,Robert Palmer,23,19,12,happy
1989-01-07,37,Spy In The House Of Love,Was (Not Was),21,16,15,happy
1989-01-07,38,Kiss,The Art Of Noise Featuring Tom Jones,40,38,6,1
1989-01-07,39,Back On Holiday,Robbie Nevil,42,39,9,happy
1989-01-07,40,She Wants To Dance With Me,Rick Astley,44,40,4,happy
1989-01-07,41,What I Am,Edie Brickell & New Bohemians,45,41,7,1
1989-01-07,42,Angel Of Harlem,U2,51,42,4,happy
1989-01-07,43,Dial My Heart,The Boys,46,43,5,happy
1989-01-07,44,"Kokomo (From""Cocktail"" )",The Beach Boys,38,1,19,happy
1989-01-07,45,You Got It (The Right Stuff),New Kids On The Block,47,45,8,happy
1989-01-07,46,"Wild, Wild West",The Escape Club,39,1,21,happy
1989-01-07,47,A Little Respect,Erasure,53,47,5,happy
1989-01-07,48,Baby Can I Hold You,Tracy Chapman,48,48,10,1
1989-01-07,49,Desire,U2,36,3,15,happy
1989-01-07,50,Shake For The Sheik,The Escape Club,57,50,5,happy
1989-01-07,51,Bad Medicine,Bon Jovi,43,1,16,2
1989-01-07,52,As Long As You Follow,Fleetwood Mac,56,52,6,happy
1989-01-07,53,"Surrender To Me (From ""Tequila Sunrise"")",Ann Wilson & Robin Zander,80,53,3,happy
1989-01-07,54,My Heart Can't Tell You No,Rod Stewart,61,54,5,sad
1989-01-07,55,It's No Secret,Kylie Minogue,62,55,5,happy
1989-01-07,56,The Loco-Motion,Kylie Minogue,50,3,20,happy
1989-01-07,57,Don't Know What You Got (Till It's Gone),Cinderella,54,12,19,0
1989-01-07,58,Cross My Heart,Eighth Wonder,60,58,8,happy
1989-01-07,59,Not Just Another Girl,Ivan Neville,49,26,14,happy
1989-01-07,60,Groovy Kind Of Love,Phil Collins,55,1,19,0
1989-01-07,61,New Day For You,Basia,67,61,5,happy
1989-01-07,62,All She Wants Is,Duran Duran,85,62,3,happy
1989-01-07,63,Handle With Care,Traveling Wilburys,59,45,11,1
1989-01-07,64,"Yeah, Yeah, Yeah",Judson Spence,52,32,13,0
1989-01-07,65,Kissing A Fool,George Michael,58,5,14,0
1989-01-07,66,Forever Young,Alphaville,65,65,15,0
1989-01-07,67,Anchorage,Michelle Shocked,76,67,5,happy
1989-01-07,68,If We Never Meet Again,Tommy Conwell And The Young Rumblers,77,68,4,0
1989-01-07,69,Red Red Wine,UB40,68,1,37,1
1989-01-07,70,Edge Of A Broken Heart,Vixen,72,26,17,1
1989-01-07,71,I Beg Your Pardon,Kon Kan,87,71,3,1
1989-01-07,72,"Hippy Hippy Shake (From ""Cocktail"")",The Georgia Satellites,64,45,12,happy
1989-01-07,73,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,73,1,24,sad
1989-01-07,74,Peek-A-Boo,Siouxsie & The Banshees,63,53,13,1
1989-01-07,75,Symptoms Of True Love,Tracie Spencer,66,38,15,happy
1989-01-07,76,"Wild Again (From """"Cocktail"""")",Starship,81,76,4,energetic
1989-01-07,77,It's Money That Matters,Randy Newman,74,60,10,happy
1989-01-07,78,Posse On Broadway,Sir Mix-A-Lot,95,78,4,happy
1989-01-07,79,The Living Years,Mike + The Mechanics,,79,1,0
1989-01-07,80,Doctorin' The Tardis,The Timelords,83,80,4,1
1989-01-07,81,Another Lover,Giant Steps,75,13,21,happy
1989-01-07,82,Girls Ain't Nothing But Trouble,D.J. Jazzy Jeff & The Fresh Prince,69,57,11,happy
1989-01-07,83,Girl You Know It's True,Milli Vanilli,,83,1,happy
1989-01-07,84,More Than You Know,Martika,91,84,3,happy
1989-01-07,85,Forever Young,Rod Stewart,71,12,23,0
1989-01-07,86,Perfect,Fairground Attraction,86,86,4,sad
1989-01-07,87,Killing Me Softly,Al B. Sure!,82,80,8,sad
1989-01-07,88,Nobody's Perfect,Mike + The Mechanics,78,63,10,happy
1989-01-07,89,Domino Dancing,Pet Shop Boys,70,18,14,happy
1989-01-07,90,Don't Be Cruel,Bobby Brown,88,8,25,happy
1989-01-07,91,The Great Commandment,Camouflage,98,91,3,happy
1989-01-07,92,Roni,Bobby Brown,,92,1,1
1989-01-07,93,"Boy, I've Been Told",SaFire,89,48,16,happy
1989-01-07,94,Love Bites,Def Leppard,90,1,22,1
1989-01-07,95,Never Tear Us Apart,INXS,84,7,22,happy
1989-01-07,96,Way Cool Jr.,Ratt,,96,1,happy
1989-01-07,97,I Wanna Be Loved,House Of Lords,,97,1,sad
1989-01-07,98,Dreamin',Vanessa Williams,,98,1,sad
1989-01-07,99,Till I Loved You,Barbra Streisand & Don Johnson,79,25,12,sad
1989-01-07,100,Is It Love,J.J. Fad,92,92,5,happy